VIX,GTITL2YR,GTITL10YR,GTITL30YR,MXJP,MXEU,LP01TREU,LG30TRUU,MXUS,LF98TRUU,MXIN,EONIA,EMUSTRUU,LF94TRUU,LUACTRUU,JPY,MXCN,MXRU,LMBITR,GTDEM30Y,GTDEM10Y,GTJPY10YR,GTDEM2Y,GTJPY30YR,GTJPY2YR,LUMSTRUU,DXY,GTGBP20Y,GTGBP30Y,GBP,ECSURPUS,BDIY,CRY,Cl1,Y,Data
19.17,3.285,4.978,5.756,515.85,91.57,229.532,848.378,1240.3,1262.75,723.91,0.858,751.201,286.154,2127.62,80.96,65.23,988.48,891.492,3.657,2.932,1.085,1.466,1.988,0.16,1778.4,75.063,4.13,4.233,1.6,-0.389,1438.0,334.46,92.89,0,2011-06-28
16.06,3.076,4.993,5.72,537.88,95.12,231.507,858.344,1280.07,1276.79,737.65,0.909,756.143,288.668,2131.85,81.14,67.6,1023.87,888.954,3.661,3.007,1.167,1.637,2.072,0.163,1778.93,74.691,4.164,4.262,1.607,-0.461,1428.0,341.63,96.89,0,2011-07-05
19.87,4.071,5.562,6.063,532.13,92.62,229.329,852.326,1256.72,1277.14,720.48,0.592,758.048,286.292,2159.78,79.55,63.99,1001.57,894.456,3.359,2.709,1.105,1.283,2.031,0.152,1785.63,75.809,4.022,4.136,1.593,-0.547,1411.0,344.26,97.43,0,2011-07-12
19.21,4.205,5.721,6.149,529.05,91.38,228.518,855.823,1269.54,1280.56,732.11,1.484,759.486,290.855,2159.15,78.94,64.83,1009.18,895.846,3.377,2.676,1.069,1.237,1.994,0.145,1785.99,75.221,3.993,4.112,1.613,-0.584,1330.0,346.54,97.5,1,2011-07-19
20.23,3.996,5.615,6.11,537.04,93.4,230.732,864.561,1274.79,1288.49,726.54,0.97,762.888,293.089,2157.36,78.07,66.49,1042.36,896.739,3.454,2.738,1.093,1.333,2.008,0.159,1787.4,73.474,3.992,4.113,1.639,-0.518,1310.0,348.75,99.59,1,2011-07-26
24.79,4.609,6.12,6.49,523.31,88.97,229.889,860.441,1200.2,1282.6,707.36,0.972,774.332,295.449,2202.41,77.02,65.29,1024.83,903.179,3.172,2.414,1.043,1.062,1.97,0.15,1802.01,74.513,3.837,4.01,1.628,-0.533,1253.0,341.82,93.79,1,2011-08-02
35.06,3.46,5.162,5.971,477.29,80.36,219.373,827.85,1120.43,1228.75,654.05,0.846,764.373,293.686,2213.37,77.09,56.23,832.09,910.496,3.121,2.363,1.047,0.772,1.984,0.139,1813.07,74.605,3.797,3.985,1.621,-0.453,1257.0,316.12,79.3,1,2011-08-09
32.85,3.374,4.988,5.94,481.44,82.22,217.825,831.32,1141.38,1236.22,650.34,0.88,763.612,300.19,2189.74,76.74,59.31,855.86,913.33,3.196,2.323,1.038,0.733,2.021,0.145,1824.58,74.01,3.731,3.997,1.644,-0.419,1344.0,330.19,86.65,1,2011-08-16
36.27,3.312,4.992,5.873,462.73,78.47,215.715,822.365,1111.09,1220.62,639.01,0.89,764.283,300.539,2179.22,76.65,57.0,827.06,915.416,2.959,2.126,1.009,0.66,1.973,0.13,1815.29,73.894,3.463,3.76,1.65,-0.442,1565.0,334.43,85.44,1,2011-08-23
32.89,3.405,5.117,6.09,472.24,79.79,213.808,824.264,1160.15,1226.21,647.78,0.874,763.472,297.812,2180.51,76.67,58.34,867.95,913.003,2.997,2.15,1.019,0.652,1.983,0.135,1816.85,73.946,3.525,3.784,1.629,-0.416,1537.0,340.95,88.9,1,2011-08-30
37.0,4.154,5.48,6.616,455.77,76.85,213.753,822.319,1114.66,1229.92,657.59,0.868,768.331,293.554,2204.15,77.55,56.84,831.82,919.466,2.833,1.846,0.982,0.431,1.94,0.136,1822.54,75.952,3.379,3.667,1.595,-0.424,1767.0,335.22,86.02,1,2011-09-06
36.91,4.593,5.688,6.711,461.01,76.53,208.831,813.561,1122.5,1225.88,641.79,0.85,764.524,291.018,2187.04,76.87,54.69,807.81,921.403,2.675,1.792,1.002,0.498,1.944,0.139,1823.51,76.919,3.34,3.591,1.582,-0.386,1901.0,335.75,90.21,1,2011-09-13
32.86,4.264,5.696,6.555,464.71,79.42,209.256,815.166,1149.8,1232.44,669.57,1.112,758.412,291.66,2195.1,76.5,53.82,796.2,921.476,2.623,1.789,0.991,0.46,1.913,0.133,1824.21,77.03,3.318,3.589,1.572,-0.355,1795.0,324.85,86.89,1,2011-09-20
37.71,4.227,5.577,6.421,460.94,79.67,207.065,798.516,1123.29,1213.8,646.15,1.055,730.69,288.177,2174.28,76.57,50.42,716.91,925.124,2.698,1.96,0.997,0.529,1.882,0.121,1815.38,77.506,3.434,3.66,1.565,-0.321,1927.0,311.44,84.45,1,2011-09-27
40.82,4.189,5.48,6.504,451.01,75.35,203.349,769.677,1072.45,1165.22,619.96,1.463,724.935,288.702,2183.4,76.84,44.74,633.51,922.198,2.5,1.724,0.987,0.455,1.908,0.137,1820.73,79.597,3.073,3.308,1.539,-0.253,1885.0,293.28,75.67,1,2011-10-04
32.86,4.089,5.613,6.505,463.54,81.53,206.37,790.848,1141.32,1194.22,646.98,0.919,737.986,288.467,2161.12,76.72,50.74,708.49,913.207,2.805,2.087,0.994,0.647,1.9,0.135,1812.61,77.585,3.302,3.507,1.56,-0.209,2106.0,310.51,85.81,0,2011-10-11
31.56,4.423,5.86,6.693,461.79,81.61,211.307,808.363,1170.14,1219.63,656.05,0.93,751.379,288.49,2180.41,76.85,50.87,751.02,917.057,2.759,2.011,1.021,0.58,1.956,0.146,1813.44,77.138,3.177,3.376,1.571,-0.19,2136.0,314.91,88.34,0,2011-10-18
32.22,4.481,5.94,6.657,459.91,83.35,215.672,828.404,1174.18,1252.07,675.26,0.937,755.781,292.215,2213.36,75.94,53.52,791.9,918.107,2.771,2.057,1.018,0.562,1.964,0.146,1813.65,76.122,3.234,3.406,1.6,-0.03,2161.0,319.98,93.17,1,2011-10-25
34.77,5.199,6.18,6.885,464.77,81.61,217.277,831.067,1163.84,1255.68,684.51,0.919,766.251,294.456,2236.7,78.29,54.93,789.63,923.325,2.577,1.767,1.023,0.409,1.97,0.141,1823.08,77.261,3.057,3.241,1.598,-0.086,1912.0,315.23,92.19,1,2011-11-01
27.48,6.296,6.742,7.309,454.45,83.42,218.166,837.941,1218.83,1263.13,688.63,0.892,773.225,296.609,2221.88,77.79,56.46,840.43,922.294,2.592,1.799,0.976,0.394,1.955,0.127,1819.73,76.586,3.057,3.254,1.608,-0.035,1759.0,322.61,96.8,1,2011-11-08
31.22,6.443,7.06,7.5,449.45,82.26,216.395,827.683,1201.24,1251.02,658.72,0.733,769.451,290.204,2204.74,77.03,56.37,820.67,921.326,2.474,1.78,0.965,0.303,1.916,0.121,1817.82,77.872,2.926,3.129,1.584,0.011,1846.0,320.87,99.37,1,2011-11-15
31.97,6.829,6.807,7.204,440.34,77.48,213.205,815.397,1134.46,1233.94,625.62,0.722,759.826,290.301,2199.28,76.99,52.59,761.97,924.839,2.602,1.917,0.963,0.381,1.917,0.124,1819.5,78.266,2.957,3.125,1.565,0.183,1854.0,310.93,98.01,1,2011-11-22
30.64,7.015,7.209,7.14,448.5,80.32,209.402,810.077,1141.26,1232.44,622.71,0.73,755.824,291.18,2187.06,77.85,52.66,786.16,924.809,2.934,2.327,1.057,0.431,1.983,0.138,1820.72,79.007,2.875,3.044,1.561,0.216,1828.0,310.45,99.79,1,2011-11-29
28.13,5.5,5.844,6.558,454.38,83.92,213.918,826.391,1201.42,1255.63,651.44,0.725,767.209,293.695,2197.09,77.72,54.65,786.48,930.36,2.708,2.184,1.04,0.335,1.953,0.127,1824.18,78.499,2.998,3.19,1.558,0.449,1848.0,313.52,101.28,1,2011-12-06
25.41,5.619,6.655,6.953,454.49,82.45,214.549,824.081,1169.29,1257.35,622.25,0.735,766.279,291.02,2208.38,77.94,53.21,731.95,934.931,2.501,2.024,1.0,0.269,1.931,0.128,1831.56,80.242,3.005,3.199,1.553,0.38,1922.0,305.77,100.14,1,2011-12-13
23.22,4.868,6.571,6.623,440.43,82.82,215.065,825.819,1184.19,1260.7,589.57,0.569,765.357,296.403,2212.35,77.79,51.99,745.52,937.855,2.46,1.951,0.974,0.208,1.909,0.128,1830.29,79.882,2.884,3.095,1.567,0.39,1878.0,301.67,97.22,1,2011-12-20
21.91,4.963,6.943,6.767,444.64,84.01,216.153,829.031,1207.16,1266.92,613.66,0.422,767.321,295.485,2204.58,77.83,53.92,746.65,938.869,2.425,1.917,0.979,0.163,1.909,0.125,1829.42,79.797,2.873,3.093,1.566,0.42,1738.0,308.27,101.34,1,2011-12-27
22.97,4.557,6.885,6.706,446.93,87.16,218.506,836.047,1218.12,1277.59,616.09,0.629,770.727,295.111,2218.96,76.69,54.3,770.98,942.561,2.473,1.895,0.97,0.185,1.895,0.124,1835.1,79.611,2.866,3.088,1.565,0.394,1624.0,313.37,102.96,1,2012-01-03
20.69,4.915,7.097,7.041,448.56,87.12,220.796,837.332,1233.54,1286.08,627.18,0.357,769.188,294.043,2228.51,76.82,54.98,792.95,950.264,2.471,1.881,0.973,0.168,1.906,0.126,1837.65,80.805,2.883,3.106,1.548,0.492,1258.0,315.44,102.24,1,2012-01-10
22.2,4.03,6.482,7.007,447.92,87.79,223.601,839.438,1235.64,1287.64,641.32,0.385,770.549,295.879,2247.39,76.84,57.08,798.35,959.102,2.409,1.789,0.964,0.18,1.921,0.129,1841.96,81.182,2.763,2.969,1.535,0.491,974.0,310.83,100.71,1,2012-01-17
18.91,3.578,6.151,6.724,464.83,88.75,226.919,852.079,1255.9,1298.89,660.08,0.394,777.537,295.259,2234.14,77.72,57.95,818.48,954.134,2.633,1.991,1.004,0.217,1.935,0.129,1836.94,79.868,2.947,3.142,1.56,0.475,807.0,314.69,98.95,1,2012-01-24
19.44,3.468,5.933,6.511,462.93,88.08,230.714,862.033,1254.7,1310.1,672.49,0.379,786.56,302.344,2275.95,76.29,58.65,845.89,963.996,2.445,1.786,0.962,0.156,1.905,0.123,1842.81,79.288,2.803,3.013,1.575,0.452,680.0,312.31,98.48,1,2012-01-31
17.65,2.955,5.579,6.165,474.16,91.16,234.106,872.371,1288.73,1320.46,688.93,0.377,791.511,302.094,2271.62,76.87,59.63,882.76,961.908,2.571,1.962,0.969,0.22,1.911,0.126,1841.97,78.576,3.049,3.261,1.59,0.663,660.0,315.0,98.41,0,2012-02-07
19.54,3.016,5.555,5.973,483.01,90.87,235.001,873.406,1292.16,1323.44,701.67,0.362,795.605,300.784,2286.42,78.42,60.07,879.48,963.334,2.52,1.901,0.961,0.238,1.936,0.119,1845.98,79.58,3.063,3.269,1.568,0.65,734.0,313.95,100.74,0,2012-02-14
18.19,2.849,5.422,5.87,503.75,92.26,236.398,879.245,1303.21,1327.36,726.43,0.364,799.936,300.642,2269.35,79.73,61.45,886.51,963.48,2.568,1.98,0.957,0.258,1.907,0.103,1842.69,79.044,3.176,3.374,1.58,0.641,706.0,322.45,105.84,0,2012-02-21
17.96,2.4,5.338,5.892,516.97,91.41,238.796,890.017,1312.9,1339.15,696.58,0.368,807.306,304.862,2294.97,80.51,62.15,921.01,965.077,2.411,1.799,0.962,0.197,1.931,0.107,1845.12,78.273,2.994,3.198,1.588,0.654,738.0,323.12,106.55,0,2012-02-28
20.87,1.857,5.055,5.789,509.49,89.43,241.019,885.101,1285.11,1332.38,677.75,0.36,811.318,301.367,2294.24,80.67,59.52,894.42,961.811,2.44,1.776,0.988,0.165,1.945,0.11,1845.53,79.866,3.007,3.194,1.571,0.688,787.0,314.45,104.7,0,2012-03-06
14.8,1.988,4.885,5.611,521.3,93.16,243.067,891.589,1335.32,1340.71,703.83,0.362,817.037,301.687,2275.16,82.69,61.24,929.47,960.845,2.497,1.82,0.972,0.177,1.94,0.105,1845.34,80.193,3.047,3.236,1.572,0.675,844.0,318.07,106.71,0,2012-03-13
15.58,2.29,4.891,5.623,536.65,92.99,244.832,892.726,1343.71,1339.21,681.65,0.361,812.657,298.602,2255.08,83.64,58.85,900.43,952.799,2.652,2.039,1.031,0.331,1.955,0.108,1840.14,79.593,3.274,3.46,1.586,0.644,884.0,315.53,105.61,0,2012-03-20
15.59,2.594,5.108,5.841,538.76,92.24,244.166,893.212,1350.33,1340.71,679.3,0.359,811.975,302.546,2278.61,83.14,59.13,904.14,959.163,2.531,1.888,1.011,0.237,1.947,0.112,1846.17,79.047,3.17,3.371,1.597,0.592,917.0,315.43,107.33,0,2012-03-27
15.66,2.836,5.142,5.9,525.49,91.33,243.779,892.952,1351.48,1341.06,695.5,0.388,811.168,302.988,2265.45,82.15,59.18,899.09,957.752,2.464,1.802,1.027,0.201,1.976,0.119,1842.56,79.483,3.116,3.327,1.597,0.425,931.0,310.75,104.01,1,2012-04-03
20.39,3.521,5.673,6.296,501.43,87.32,240.634,884.031,1298.79,1333.69,681.44,0.352,810.849,302.665,2292.24,80.75,58.07,849.33,965.16,2.359,1.641,0.95,0.091,1.925,0.106,1855.21,79.891,2.973,3.195,1.585,0.241,928.0,300.45,101.02,1,2012-04-10
18.46,3.154,5.463,6.058,493.95,89.65,240.604,887.237,1329.58,1339.49,682.67,0.346,813.006,304.071,2291.7,80.74,58.9,841.46,965.669,2.412,1.749,0.928,0.144,1.891,0.106,1855.53,79.476,3.073,3.311,1.593,0.22,989.0,302.04,104.2,0,2012-04-17
18.1,3.279,5.662,6.18,494.48,87.91,241.073,890.666,1311.66,1343.35,673.79,0.344,816.214,303.656,2295.13,81.17,58.94,833.93,969.443,2.41,1.697,0.928,0.127,1.905,0.109,1856.23,79.225,3.082,3.312,1.613,0.099,1116.0,301.29,103.55,0,2012-04-24
16.6,3.115,5.505,6.02,484.94,89.28,243.656,900.955,1344.09,1356.83,676.89,0.346,822.668,305.268,2299.17,80.2,60.12,844.89,970.091,2.358,1.662,0.876,0.076,1.86,0.11,1857.7,78.864,3.075,3.321,1.622,0.132,1152.0,307.95,106.16,0,2012-05-01
19.05,2.863,5.441,5.938,476.01,86.59,245.454,900.691,1303.33,1360.53,647.38,0.343,825.457,305.053,2316.76,79.81,58.09,779.66,976.411,2.25,1.541,0.867,0.087,1.83,0.107,1862.35,79.738,2.948,3.229,1.616,-0.025,1165.0,295.13,97.01,1,2012-05-08
21.97,3.482,5.85,6.181,459.98,84.91,242.908,890.66,1271.78,1354.99,638.45,0.341,814.575,304.249,2317.98,80.14,55.88,736.0,978.091,2.134,1.469,0.849,0.069,1.81,0.103,1860.36,81.221,2.912,3.213,1.602,0.035,1130.0,289.14,93.98,1,2012-05-15
22.48,3.473,5.564,5.933,450.7,84.52,239.548,879.031,1257.75,1336.87,626.36,0.337,805.747,303.611,2293.65,79.99,53.89,703.09,975.957,2.093,1.467,0.858,0.058,1.792,0.098,1860.34,81.493,2.856,3.15,1.578,0.03,1127.0,286.5,91.66,1,2012-05-22
21.03,4.036,5.753,6.126,447.29,84.33,239.536,875.367,1273.01,1337.91,642.97,0.323,801.724,301.312,2303.9,79.44,54.42,698.34,976.311,1.922,1.358,0.847,0.039,1.803,0.095,1860.63,82.48,2.8,3.089,1.563,0.037,986.0,279.74,90.76,1,2012-05-29
24.68,4.031,5.63,6.03,435.13,80.99,237.739,865.525,1227.27,1323.66,625.31,0.337,802.476,302.637,2316.14,78.74,51.67,668.79,978.178,1.701,1.206,0.857,0.007,1.837,0.097,1859.83,82.825,2.53,2.844,1.536,-0.192,904.0,270.38,84.29,1,2012-06-05
22.09,4.5,6.156,6.451,444.98,84.16,239.939,876.207,1263.09,1337.6,656.61,0.331,812.043,300.121,2309.69,79.38,53.29,692.59,974.087,2.051,1.424,0.845,0.093,1.838,0.097,1864.08,82.423,2.664,3.063,1.556,-0.249,893.0,270.86,83.32,1,2012-06-12
18.38,4.26,5.902,6.301,451.64,85.83,240.617,886.96,1295.17,1350.51,654.14,0.329,820.702,303.367,2322.31,78.92,54.76,729.81,976.088,2.215,1.528,0.812,0.084,1.841,0.097,1864.16,81.378,2.705,3.103,1.573,-0.382,954.0,277.21,84.03,1,2012-06-19
19.72,4.622,6.168,6.469,453.28,83.84,242.518,887.065,1258.85,1355.21,656.77,0.325,819.279,299.996,2331.36,79.44,52.48,693.43,976.372,2.229,1.504,0.819,0.097,1.875,0.098,1865.25,82.372,2.64,2.975,1.563,-0.389,981.0,272.76,79.36,1,2012-06-26
16.66,3.166,5.616,6.123,477.19,88.95,245.588,899.442,1310.64,1369.1,678.74,0.382,828.873,302.14,2339.51,79.86,54.49,758.52,977.18,2.361,1.531,0.813,0.088,1.852,0.093,1867.68,81.782,2.741,3.084,1.57,-0.273,1063.0,292.64,87.66,1,2012-07-03
18.72,3.914,5.938,6.264,464.93,88.38,247.203,898.47,1279.37,1374.15,684.71,0.329,834.056,301.061,2362.34,79.47,53.39,732.72,981.843,2.177,1.319,0.792,-0.005,1.841,0.097,1875.38,83.4,2.611,2.991,1.551,-0.262,1160.0,288.64,83.91,1,2012-07-10
16.48,3.524,6.029,6.451,455.34,88.56,247.453,901.808,1299.95,1376.35,662.75,0.117,846.974,302.699,2374.8,79.13,53.15,744.85,986.832,2.099,1.231,0.768,-0.05,1.779,0.097,1876.82,83.032,2.511,2.891,1.562,-0.251,1093.0,295.64,89.22,1,2012-07-17
20.47,5.03,6.572,6.926,440.18,86.66,247.202,899.487,1275.64,1379.32,656.81,0.115,843.283,302.006,2395.02,78.19,52.04,709.43,992.399,2.143,1.235,0.731,-0.072,1.761,0.093,1880.19,84.005,2.504,2.888,1.55,-0.308,1003.0,296.37,88.5,1,2012-07-24
18.93,4.001,6.064,6.625,451.52,90.35,249.661,910.963,1314.63,1389.85,668.61,0.111,853.407,305.307,2397.35,78.14,54.35,744.58,992.219,2.124,1.284,0.789,-0.094,1.817,0.098,1880.71,82.635,2.499,2.884,1.567,-0.353,897.0,299.51,88.06,1,2012-07-31
15.99,3.16,5.951,6.469,457.57,92.93,253.048,920.997,1335.88,1399.06,682.87,0.111,861.339,305.861,2384.32,78.7,55.16,781.11,990.054,2.313,1.483,0.769,-0.033,1.809,0.095,1878.14,82.21,2.557,2.976,1.565,-0.339,836.0,303.87,93.67,1,2012-08-07
14.85,3.396,5.817,6.339,459.63,93.54,254.707,919.866,1338.37,1397.98,689.75,0.115,858.569,304.831,2376.83,78.76,55.34,780.47,989.424,2.303,1.467,0.791,-0.038,1.829,0.097,1875.93,82.483,2.566,2.967,1.569,-0.321,750.0,300.32,93.43,1,2012-08-14
15.02,2.977,5.646,6.237,469.9,94.17,255.849,924.913,1347.76,1400.69,696.37,0.112,857.484,304.093,2369.03,79.36,54.8,778.66,987.312,2.36,1.556,0.822,0.003,1.854,0.098,1873.45,81.907,2.661,3.096,1.579,-0.196,709.0,307.63,96.68,1,2012-08-21
16.49,3.0,5.817,6.199,458.84,92.37,255.598,928.801,1344.3,1404.54,684.63,0.107,863.323,308.341,2393.32,78.5,53.73,767.29,992.647,2.147,1.34,0.807,-0.015,1.89,0.098,1879.46,81.37,2.501,2.95,1.583,-0.181,724.0,306.91,96.33,1,2012-08-28
17.98,2.334,5.655,6.155,446.27,91.61,256.743,931.414,1340.64,1407.89,677.33,0.11,865.885,309.479,2402.07,78.41,52.42,758.06,993.911,2.155,1.39,0.784,-0.035,1.873,0.101,1882.67,81.312,2.491,2.933,1.588,-0.226,693.0,308.81,95.3,1,2012-09-04
16.41,2.272,5.066,5.804,450.38,94.04,260.023,946.089,1367.91,1421.79,693.16,0.105,874.233,310.861,2394.04,77.76,53.35,801.54,992.508,2.385,1.542,0.795,0.043,1.877,0.098,1880.77,79.857,2.651,3.098,1.607,-0.186,662.0,314.9,97.17,0,2012-09-11
14.18,2.247,5.041,5.808,466.93,94.45,262.728,957.351,1391.95,1436.09,719.11,0.095,874.778,313.389,2393.49,78.61,54.98,831.54,990.037,2.439,1.636,0.81,0.073,1.926,0.091,1883.99,79.249,2.724,3.16,1.624,-0.319,697.0,311.56,95.29,0,2012-09-18
15.43,2.288,5.089,5.785,465.48,95.13,262.92,953.507,1374.32,1429.97,729.66,0.095,875.417,311.403,2412.6,77.89,55.31,812.4,995.153,2.408,1.583,0.79,0.067,1.91,0.091,1890.7,79.552,2.676,3.123,1.622,-0.269,763.0,306.71,91.37,0,2012-09-25
15.71,2.163,5.018,5.768,449.18,93.64,262.562,953.165,1378.78,1428.15,735.93,0.107,880.809,313.25,2426.99,78.07,55.78,808.16,999.966,2.3,1.455,0.758,0.039,1.888,0.097,1886.67,79.744,2.62,3.057,1.616,-0.238,778.0,311.49,91.89,0,2012-10-02
16.37,2.329,5.096,5.73,446.83,93.12,264.086,955.63,1374.44,1432.87,733.87,0.093,883.34,313.005,2425.79,78.24,56.03,798.07,1000.329,2.316,1.473,0.768,0.037,1.918,0.097,1882.98,79.951,2.633,3.094,1.6,-0.081,875.0,309.12,92.39,0,2012-10-09
15.22,2.088,4.926,5.585,450.48,94.56,265.783,964.278,1387.36,1440.15,724.03,0.092,892.48,312.18,2441.72,78.91,57.48,795.18,1001.144,2.389,1.543,0.756,0.079,1.916,0.097,1882.56,79.405,2.705,3.153,1.612,-0.056,981.0,306.2,92.09,0,2012-10-16
18.83,2.197,4.861,5.549,461.06,92.47,267.379,964.704,1348.04,1440.34,727.3,0.095,892.22,310.91,2439.51,79.82,59.25,783.07,1001.534,2.408,1.571,0.778,0.104,1.94,0.097,1882.49,79.976,2.72,3.134,1.594,0.19,1109.0,299.88,86.67,0,2012-10-23
17.81,2.309,4.985,5.599,450.02,93.67,266.768,962.725,1346.68,1438.59,715.31,0.086,888.888,312.582,2443.18,79.63,58.23,763.59,1002.227,2.338,1.478,0.756,0.038,1.953,0.093,1882.83,79.931,2.682,3.079,1.608,0.107,1043.0,295.23,85.68,1,2012-10-30
17.58,2.12,4.887,5.518,457.51,94.71,268.836,963.701,1363.0,1444.06,732.53,0.09,890.032,310.91,2436.48,80.37,60.06,768.87,1003.316,2.262,1.438,0.757,-0.008,1.935,0.09,1881.49,80.613,2.714,3.12,1.599,0.16,947.0,297.17,88.71,1,2012-11-06
16.65,2.294,4.958,5.586,443.82,93.35,269.396,958.934,1311.71,1435.95,729.98,0.072,889.726,313.52,2453.77,79.42,57.84,727.2,1010.819,2.2,1.338,0.733,-0.036,1.898,0.098,1878.17,81.084,2.614,3.042,1.588,0.131,985.0,292.16,85.38,0,2012-11-13
15.08,2.149,4.841,5.524,468.84,92.91,269.498,960.033,1324.35,1434.67,717.08,0.079,888.127,312.975,2438.97,81.72,57.74,747.69,1015.112,2.303,1.417,0.73,-0.002,1.939,0.09,1879.43,80.957,2.737,3.118,1.592,0.041,1066.0,296.51,86.75,0,2012-11-20
15.92,1.951,4.72,5.444,481.01,94.05,271.227,967.499,1335.17,1442.75,740.66,0.074,892.71,314.828,2445.05,82.17,59.36,749.73,1017.4,2.325,1.439,0.726,0.017,1.93,0.093,1879.91,80.402,2.711,3.107,1.603,0.052,1097.0,297.77,87.18,0,2012-11-27
17.12,1.878,4.418,5.118,481.17,95.17,273.247,978.868,1343.39,1454.17,761.97,0.077,899.561,319.66,2450.34,81.83,59.38,766.39,1018.853,2.284,1.393,0.701,0.012,1.947,0.093,1881.49,79.644,2.674,3.059,1.61,0.058,1054.0,297.23,88.5,0,2012-12-04
15.57,2.206,4.712,5.328,483.6,96.65,274.803,985.978,1363.43,1467.25,762.81,0.072,902.691,318.614,2445.88,82.44,61.34,787.41,1016.399,2.247,1.318,0.7,-0.073,1.897,0.093,1881.23,80.061,2.732,3.153,1.611,0.129,900.0,293.84,85.79,0,2012-12-11
15.57,1.883,4.447,4.993,504.0,96.61,276.937,992.116,1380.81,1471.44,762.94,0.074,901.981,319.269,2427.54,84.11,62.19,802.42,1003.904,2.29,1.41,0.752,-0.003,1.983,0.095,1877.72,79.359,2.807,3.191,1.625,0.2,743.0,295.59,87.93,0,2012-12-18
17.84,1.827,4.455,5.037,517.18,96.61,277.621,993.013,1362.2,1471.81,759.11,0.06,904.925,319.305,2440.63,84.71,62.2,804.04,1005.191,2.247,1.375,0.769,-0.013,1.932,0.093,1880.65,79.67,2.765,3.159,1.612,0.208,699.0,293.06,88.61,0,2012-12-25
18.02,1.952,4.489,5.055,531.17,96.31,278.527,994.016,1361.88,1472.56,770.4,0.079,906.477,319.968,2445.25,86.75,62.93,807.53,1006.09,2.167,1.314,0.786,-0.021,1.971,0.093,1882.91,79.736,2.701,3.099,1.626,0.206,699.0,295.01,91.82,0,2013-01-01
13.62,1.667,4.28,4.939,538.43,98.54,282.845,1003.073,1392.08,1486.7,776.99,0.068,909.64,315.322,2441.9,87.24,64.42,833.07,1008.476,2.351,1.49,0.831,0.063,2.002,0.093,1879.85,80.345,2.864,3.228,1.604,0.205,734.0,294.61,93.15,0,2013-01-08
13.55,1.373,4.212,4.952,560.5,98.47,282.542,1008.496,1407.3,1491.4,785.46,0.067,908.29,321.733,2443.15,88.66,65.35,834.66,1013.091,2.379,1.576,0.776,0.135,2.0,0.076,1880.46,79.779,2.888,3.241,1.607,0.208,765.0,297.63,93.28,0,2013-01-15
12.43,1.447,4.195,4.967,556.6,99.03,282.258,1010.112,1426.42,1496.78,781.73,0.068,909.921,320.651,2443.33,88.67,66.1,841.17,1014.634,2.348,1.572,0.731,0.168,1.966,0.067,1878.53,79.874,2.902,3.266,1.585,0.198,825.0,301.5,96.24,0,2013-01-22
13.31,1.514,4.167,4.901,569.32,100.01,279.547,1012.793,1441.04,1499.13,780.03,0.071,907.462,319.73,2423.44,90.61,65.43,858.89,1010.911,2.425,1.69,0.76,0.27,1.99,0.073,1872.58,79.564,2.969,3.327,1.576,0.139,779.0,301.834,97.57,0,2013-01-29
13.72,1.624,4.453,5.049,580.77,98.27,276.192,1005.038,1444.48,1489.57,770.37,0.081,896.106,319.664,2419.42,93.27,64.36,856.15,1011.036,2.38,1.65,0.788,0.232,1.996,0.044,1874.22,79.488,2.984,3.325,1.564,0.222,739.0,304.136,96.64,0,2013-02-05
12.64,1.641,4.502,5.143,600.36,98.69,277.33,1004.71,1452.06,1488.58,766.55,0.068,898.195,318.438,2424.08,93.25,63.98,835.53,1011.787,2.399,1.629,0.748,0.187,1.968,0.02,1873.22,80.106,3.033,3.384,1.567,0.24,747.0,300.629,97.51,0,2013-02-12
12.31,1.589,4.392,5.029,596.58,99.64,278.58,1006.941,1462.49,1494.26,768.86,0.06,898.7,315.437,2422.46,93.51,63.54,840.61,1011.373,2.419,1.621,0.737,0.174,1.907,0.026,1875.29,80.468,3.114,3.435,1.542,0.302,738.0,298.382,96.66,0,2013-02-19
16.87,2.161,4.891,5.404,597.83,97.78,278.622,1003.226,1430.03,1496.06,747.26,0.071,898.227,312.719,2442.55,91.73,61.38,807.34,1012.512,2.316,1.452,0.685,0.068,1.874,0.038,1878.55,81.87,2.933,3.285,1.514,0.18,741.0,293.225,92.63,0,2013-02-26
13.48,1.844,4.733,5.345,610.35,101.06,279.78,1006.956,1470.86,1503.6,748.49,0.059,900.971,314.304,2441.41,93.38,61.79,807.95,1013.016,2.315,1.449,0.627,0.054,1.692,0.04,1879.41,82.087,2.897,3.277,1.51,0.399,806.0,291.583,90.82,0,2013-03-05
12.27,1.75,4.601,5.278,641.88,101.5,280.967,1009.372,1482.94,1508.91,765.15,0.06,898.438,312.571,2429.35,95.96,62.15,817.07,1007.194,2.357,1.48,0.637,0.068,1.755,0.047,1875.22,82.584,2.925,3.295,1.49,0.402,865.0,295.696,92.54,0,2013-03-12
14.39,1.882,4.72,5.319,646.69,101.54,282.104,1008.638,1478.71,1512.21,743.19,0.07,896.627,314.222,2442.35,94.93,59.3,789.23,1008.191,2.214,1.346,0.595,0.001,1.727,0.058,1880.9,82.989,2.782,3.175,1.51,0.439,912.0,293.135,92.16,0,2013-03-19
