Data,Y,VIX,VIX_lag_7,VIX_lag_14,GTITL2YR,GTITL2YR_lag_7,GTITL2YR_lag_14,GTITL10YR,GTITL10YR_lag_7,GTITL10YR_lag_14,GTITL30YR,GTITL30YR_lag_7,GTITL30YR_lag_14,MXJP,MXJP_lag_7,MXJP_lag_14,MXEU,MXEU_lag_7,MXEU_lag_14,LG30TRUU,LG30TRUU_lag_7,LG30TRUU_lag_14,MXUS,MXUS_lag_7,MXUS_lag_14,LF98TRUU,LF98TRUU_lag_7,LF98TRUU_lag_14,MXIN,MXIN_lag_7,MXIN_lag_14
2019-01-22,0,20.8,20.74,17.62,0.323,0.652,1.287,2.739,3.153,3.45,3.602,3.786,3.906,934.3,983.84,1008.17,119.8,121.32,123.26,1295.461,1270.714,1295.1,2506.74,2567.52,2674.04,1979.83,1956.3,1987.23,1269.34,1265.13,1235.01
2019-01-29,0,19.13,21.76,20.71,0.273,0.653,1.221,2.632,3.119,3.589,3.48,3.674,4.064,934.88,942.58,985.15,120.52,116.49,119.74,1300.992,1264.764,1285.087,2514.36,2507.24,2606.84,1982.36,1947.61,1974.82,1241.48,1225.33,1171.12
2019-02-05,0,15.57,25.58,23.35,0.437,0.541,1.124,2.792,2.935,3.472,3.647,3.598,3.991,948.08,937.32,963.69,123.34,115.19,120.19,1316.655,1265.22,1277.686,2609.03,2420.6,2551.09,2007.31,1937.74,1963.94,1274.38,1268.32,1187.78
2019-02-12,0,15.43,36.07,19.91,0.526,0.538,0.916,2.842,2.827,3.394,3.698,3.56,3.934,941.98,851.64,991.63,122.63,113.41,122.51,1313.067,1251.578,1287.312,2616.96,2234.85,2620.68,2008.21,1898.08,1975.01,1257.42,1238.51,1232.31
2019-02-19,0,14.88,25.42,20.02,0.407,0.467,1.014,2.786,2.739,3.443,3.641,3.528,4.002,962.16,894.7,978.5,124.68,114.2,123.25,1318.834,1256.668,1279.074,2649.94,2383.55,2586.65,2014.94,1909.36,1966.07,1225.83,1266.29,1238.77
2019-02-26,0,15.17,20.47,22.48,0.328,0.531,1.358,2.702,2.952,3.614,3.627,3.732,4.12,969.13,909.6,971.4,126.17,116.88,118.85,1327.314,1278.958,1263.456,2663.74,2450.48,2510.5,2025.31,1957.67,1940.96,1261.72,1251.64,1240.92
2019-03-05,0,14.74,18.6,19.02,0.311,0.41,0.858,2.705,2.872,3.287,3.644,3.735,3.886,969.74,926.51,981.64,126.83,117.82,120.99,1326.636,1287.857,1259.814,2659.96,2484.96,2549.36,2029.03,1969.3,1942.31,1281.07,1266.59,1241.79
2019-03-12,0,13.77,20.8,20.74,0.219,0.323,0.652,2.538,2.739,3.153,3.58,3.602,3.786,962.45,934.3,983.84,125.99,119.8,121.32,1326.741,1295.461,1270.714,2661.99,2506.74,2567.52,2027.68,1979.83,1956.3,1315.27,1269.34,1265.13
2019-03-19,0,13.56,19.13,21.76,0.176,0.273,0.653,2.492,2.632,3.119,3.557,3.48,3.674,966.13,934.88,942.58,129.74,120.52,116.49,1336.767,1300.992,1264.764,2700.29,2514.36,2507.24,2038.17,1982.36,1947.61,1329.39,1241.48,1225.33
2019-03-26,0,14.68,15.57,25.58,0.204,0.437,0.541,2.465,2.792,2.935,3.47,3.647,3.598,968.25,948.08,937.32,127.35,123.34,115.19,1335.276,1316.655,1265.22,2686.23,2609.03,2420.6,2042.02,2007.31,1937.74,1319.09,1274.38,1268.32
2019-04-02,0,13.36,15.43,36.07,0.256,0.526,0.538,2.522,2.842,2.827,3.488,3.698,3.56,965.62,941.98,851.64,129.9,122.63,113.41,1339.295,1313.067,1251.578,2732.65,2616.96,2234.85,2052.31,2008.21,1898.08,1349.92,1257.42,1238.51
2019-04-09,0,14.28,14.88,25.42,0.215,0.407,0.467,2.422,2.786,2.739,3.394,3.641,3.528,971.84,962.16,894.7,130.11,124.68,114.2,1344.717,1318.834,1256.668,2742.87,2649.94,2383.55,2060.86,2014.94,1909.36,1347.18,1225.83,1266.29
2019-04-16,0,12.18,15.17,20.47,0.487,0.328,0.531,2.592,2.702,2.952,3.554,3.627,3.732,976.15,969.13,909.6,131.27,126.17,116.88,1349.401,1327.314,1278.958,2771.1,2663.74,2450.48,2072.23,2025.31,1957.67,1354.95,1261.72,1251.64
2019-04-23,0,12.28,14.74,18.6,0.57,0.311,0.41,2.673,2.705,2.872,3.639,3.644,3.735,975.69,969.74,926.51,132.07,126.83,117.82,1347.945,1326.636,1287.857,2796.08,2659.96,2484.96,2072.81,2029.03,1969.3,1333.91,1281.07,1266.59
2019-04-30,0,13.12,13.77,20.8,0.477,0.219,0.323,2.554,2.538,2.739,3.527,3.58,3.602,972.85,962.45,934.3,132.04,125.99,119.8,1347.475,1326.741,1295.461,2806.7,2661.99,2506.74,2077.06,2027.68,1979.83,1351.55,1315.27,1269.34
2019-05-07,0,19.32,13.56,19.13,0.505,0.176,0.273,2.618,2.492,2.632,3.592,3.557,3.48,961.8,966.13,934.88,128.75,129.74,120.52,1346.578,1336.767,1300.992,2748.46,2700.29,2514.36,2073.2,2038.17,1982.36,1314.61,1329.39,1241.48
2019-05-14,0,18.06,14.68,15.57,0.678,0.204,0.437,2.728,2.465,2.792,3.671,3.47,3.647,924.74,968.25,948.08,127.01,127.35,123.34,1339.492,1335.276,1316.655,2701.32,2686.23,2609.03,2062.24,2042.02,2007.31,1280.82,1319.09,1274.38
2019-05-21,0,14.95,13.36,15.43,0.578,0.256,0.526,2.642,2.522,2.842,3.583,3.488,3.698,934.23,965.62,941.98,128.06,129.9,122.63,1343.265,1339.295,1313.067,2730.08,2732.65,2616.96,2068.22,2052.31,2008.21,1328.06,1349.92,1257.42
2019-05-28,0,17.5,14.28,14.88,0.649,0.215,0.407,2.681,2.422,2.786,3.608,3.394,3.641,933.99,971.84,962.16,126.78,130.11,124.68,1339.994,1344.717,1318.834,2670.4,2742.87,2649.94,2063.41,2060.86,2014.94,1352.04,1347.18,1225.83
2019-06-04,0,16.97,12.18,15.17,0.548,0.487,0.328,2.514,2.592,2.702,3.436,3.554,3.627,902.55,976.15,969.13,125.71,131.27,126.17,1338.452,1349.401,1327.314,2671.61,2771.1,2663.74,2057.94,2072.23,2025.31,1367.2,1354.95,1261.72
2019-06-11,0,15.99,12.28,14.74,0.429,0.57,0.311,2.391,2.673,2.705,3.372,3.639,3.644,939.42,975.69,969.74,128.42,132.07,126.83,1355.109,1347.945,1326.636,2750.57,2796.08,2659.96,2079.24,2072.81,2029.03,1360.52,1333.91,1281.07
2019-06-18,0,15.15,13.12,13.77,0.234,0.477,0.219,2.112,2.554,2.538,3.147,3.527,3.58,922.07,972.85,962.45,129.73,132.04,125.99,1358.821,1347.475,1326.741,2781.49,2806.7,2661.99,2084.31,2077.06,2027.68,1327.23,1351.55,1315.27
2019-06-25,0,16.28,19.32,13.56,0.29,0.505,0.176,2.158,2.618,2.492,3.156,3.592,3.557,931.13,961.8,966.13,129.3,128.75,129.74,1372.337,1346.578,1336.767,2778.96,2748.46,2700.29,2097.58,2073.2,2038.17,1336.92,1314.61,1329.39
2019-07-02,0,12.93,18.06,14.68,0.02,0.678,0.204,1.837,2.728,2.465,2.857,3.671,3.47,958.03,924.74,968.25,131.24,127.01,127.35,1378.76,1339.492,1335.276,2833.05,2701.32,2686.23,2103.08,2062.24,2042.02,1350.89,1280.82,1319.09
2019-07-09,0,14.09,14.95,13.36,0.073,0.578,0.256,1.731,2.642,2.522,2.738,3.583,3.488,949.47,934.23,965.62,130.79,128.06,129.9,1374.977,1343.265,1339.295,2840.84,2730.08,2732.65,2101.75,2068.22,2052.31,1310.21,1328.06,1349.92
2019-07-16,0,12.86,17.5,14.28,-0.037,0.649,0.215,1.61,2.681,2.422,2.681,3.608,3.394,945.32,933.99,971.84,131.11,126.78,130.11,1377.601,1339.994,1344.717,2863.9,2670.4,2742.87,2104.97,2063.41,2060.86,1326.97,1352.04,1347.18
2019-07-23,0,12.61,16.97,12.18,-0.032,0.548,0.487,1.601,2.514,2.592,2.701,3.436,3.554,946.73,902.55,976.15,131.94,125.71,131.27,1378.423,1338.452,1349.401,2866.4,2671.61,2771.1,2104.79,2057.94,2072.23,1290.27,1367.2,1354.95
2019-07-30,0,13.94,15.99,12.28,0.002,0.429,0.57,1.584,2.391,2.673,2.695,3.372,3.639,950.59,939.42,975.69,129.87,128.42,132.07,1380.596,1355.109,1347.945,2873.57,2750.57,2796.08,2109.43,2079.24,2072.81,1255.55,1360.52,1333.91
2019-08-06,0,20.17,15.15,13.12,-0.021,0.234,0.477,1.512,2.112,2.554,2.548,3.147,3.527,906.3,922.07,972.85,123.83,129.73,132.04,1369.969,1358.821,1347.475,2746.94,2781.49,2806.7,2092.71,2084.31,2077.06,1245.95,1327.23,1351.55
2019-08-13,0,17.52,16.28,19.32,0.131,0.29,0.505,1.616,2.158,2.618,2.612,3.156,3.592,899.17,931.13,961.8,125.42,129.3,128.75,1359.371,1372.337,1346.578,2789.55,2778.96,2748.46,2099.73,2097.58,2073.2,1243.59,1336.92,1314.61
2019-08-20,0,17.5,12.93,18.06,0.02,0.02,0.678,1.37,1.837,2.728,2.426,2.857,3.671,910.33,958.03,924.74,125.04,131.24,127.01,1356.425,1378.76,1339.492,2764.52,2833.05,2701.32,2101.43,2103.08,2062.24,1254.91,1350.89,1280.82
2019-08-27,0,20.31,14.09,14.95,-0.12,0.073,0.578,1.136,1.731,2.642,2.198,2.738,3.583,900.97,949.47,934.23,125.8,130.79,128.06,1362.61,1374.977,1343.265,2733.89,2840.84,2730.08,2113.99,2101.75,2068.22,1266.9,1310.21,1328.06
2019-09-03,0,19.66,12.86,17.5,-0.288,-0.037,0.649,0.872,1.61,2.681,1.925,2.681,3.608,913.66,945.32,933.99,127.98,131.11,126.78,1358.769,1377.601,1339.994,2768.25,2863.9,2670.4,2116.84,2104.97,2063.41,1237.87,1326.97,1352.04
2019-09-10,0,15.2,12.61,16.97,-0.305,-0.032,0.548,1.019,1.601,2.514,2.161,2.701,3.436,943.92,946.73,902.55,130.35,131.94,125.71,1370.279,1378.423,1338.452,2835.96,2866.4,2671.61,2129.65,2104.79,2057.94,1258.82,1290.27,1367.2
2019-09-17,0,14.44,13.94,15.99,-0.233,0.002,0.429,0.919,1.584,2.391,2.002,2.695,3.372,977.84,950.59,939.42,131.18,129.87,128.42,1371.74,1380.596,1355.109,2862.33,2873.57,2750.57,2134.04,2109.43,2079.24,1238.52,1255.55,1360.52
2019-09-24,0,17.05,20.17,15.15,-0.228,-0.021,0.234,0.831,1.512,2.112,1.881,2.548,3.147,981.37,906.3,922.07,131.35,123.83,129.73,1371.233,1369.969,1358.821,2823.4,2746.94,2781.49,2134.03,2092.71,2084.31,1306.85,1245.95,1327.23
2019-10-01,0,18.56,17.52,16.28,-0.27,0.131,0.29,0.855,1.616,2.158,1.951,2.612,3.156,968.43,899.17,931.13,130.76,125.42,129.3,1366.342,1359.371,1372.337,2797.84,2789.55,2778.96,2125.47,2099.73,2097.58,1278.81,1243.59,1336.92
2019-10-08,0,20.28,17.5,12.93,-0.264,0.02,0.02,0.841,1.37,1.837,1.957,2.426,2.857,957.72,910.33,958.03,127.61,125.04,131.24,1362.983,1356.425,1378.76,2753.18,2764.52,2833.05,2116.04,2101.43,2103.08,1258.05,1254.91,1350.89
2019-10-15,0,13.54,20.31,14.09,-0.261,-0.12,0.073,0.935,1.136,1.731,2.046,2.198,2.738,979.14,900.97,949.47,132.58,125.8,130.79,1372.13,1362.61,1374.977,2851.91,2733.89,2840.84,2128.05,2113.99,2101.75,1289.59,1266.9,1310.21
2019-10-22,0,14.46,19.66,12.86,-0.234,-0.288,-0.037,0.922,0.872,1.61,2.066,1.925,2.681,984.79,913.66,945.32,132.86,127.98,131.11,1376.736,1358.769,1377.601,2850.19,2768.25,2863.9,2133.56,2116.84,2104.97,1306.31,1237.87,1326.97
2019-10-29,0,13.2,15.2,12.61,-0.185,-0.305,-0.032,0.986,1.019,1.601,2.086,2.161,2.701,1004.83,943.92,946.73,134.09,130.35,131.94,1379.131,1370.279,1378.423,2890.81,2835.96,2866.4,2139.04,2129.65,2104.79,1332.49,1258.82,1290.27
2019-11-05,0,13.1,14.44,13.94,-0.189,-0.233,0.002,1.027,0.919,1.584,2.118,2.002,2.695,1023.62,977.84,950.59,136.04,131.18,129.87,1380.157,1371.74,1380.596,2925.53,2862.33,2873.57,2139.47,2134.04,2109.43,1350.64,1238.52,1255.55
2019-11-12,0,12.68,17.05,20.17,-0.103,-0.228,-0.021,1.215,0.831,1.512,2.322,1.881,2.548,1031.84,981.37,906.3,136.89,131.35,123.83,1377.526,1371.233,1369.969,2943.38,2823.4,2746.94,2137.76,2134.03,2092.71,1339.0,1306.85,1245.95
2019-11-19,0,12.86,18.56,17.52,0.045,-0.27,0.131,1.243,0.855,1.616,2.34,1.951,2.612,1023.25,968.43,899.17,136.27,130.76,125.42,1374.754,1366.342,1359.371,2972.22,2797.84,2789.55,2132.75,2125.47,2099.73,1342.46,1278.81,1243.59
2019-11-26,0,11.54,20.28,17.5,-0.019,-0.264,0.02,1.167,0.841,1.37,2.276,1.957,2.426,1029.56,957.72,910.33,137.26,127.61,125.04,1377.408,1362.983,1356.425,2993.61,2753.18,2764.52,2137.12,2116.04,2101.43,1353.72,1258.05,1254.91
2019-12-03,0,15.96,13.54,20.31,0.043,-0.261,-0.12,1.284,0.935,1.136,2.418,2.046,2.198,1030.45,979.14,900.97,133.81,132.58,125.8,1376.923,1372.13,1362.61,2947.99,2851.91,2733.89,2136.6,2128.05,2113.99,1350.26,1289.59,1266.9
2019-12-10,0,15.68,14.46,19.66,-0.042,-0.234,-0.288,1.241,0.922,0.872,2.401,2.066,1.925,1035.95,984.79,913.66,136.12,132.86,127.98,1387.869,1376.736,1358.769,2983.78,2850.19,2768.25,2152.37,2133.56,2116.84,1332.13,1306.31,1237.87
2019-12-17,0,12.29,13.2,15.2,-0.093,-0.185,-0.305,1.271,0.986,1.019,2.333,2.086,2.161,1053.39,1004.83,943.92,139.34,134.09,130.35,1403.923,1379.131,1370.279,3039.35,2890.81,2835.96,2172.6,2139.04,2129.65,1366.34,1332.49,1258.82
2019-12-24,0,12.67,13.1,14.44,-0.026,-0.189,-0.233,1.425,1.027,0.919,2.471,2.118,2.002,1042.02,1023.62,977.84,140.68,136.04,131.18,1408.79,1380.157,1371.74,3069.66,2925.53,2862.33,2180.4,2139.47,2134.04,1372.28,1350.64,1238.52
2019-12-31,0,13.78,12.68,17.05,-0.06,-0.103,-0.228,1.409,1.215,0.831,2.462,2.322,1.881,1037.6,1031.84,981.37,139.6,136.89,131.35,1414.563,1377.526,1371.233,3076.49,2943.38,2823.4,2182.77,2137.76,2134.03,1369.56,1339.0,1306.85
2020-01-07,0,13.79,12.86,18.56,-0.062,0.045,-0.27,1.374,1.243,0.855,2.449,2.34,1.951,1040.01,1023.25,968.43,140.31,136.27,130.76,1416.404,1374.754,1366.342,3084.79,2972.22,2797.84,2189.74,2132.75,2125.47,1358.57,1342.46,1278.81
2020-01-14,0,12.39,11.54,20.28,-0.033,-0.019,-0.264,1.393,1.167,0.841,2.461,2.276,1.957,1052.83,1029.56,957.72,140.9,137.26,127.61,1421.202,1377.408,1362.983,3130.4,2993.61,2753.18,2195.73,2137.12,2116.04,1397.27,1353.72,1258.05
2020-01-21,0,12.85,15.96,13.54,0.003,0.043,-0.261,1.369,1.284,0.935,2.429,2.418,2.046,1048.26,1030.45,979.14,142.16,133.81,132.58,1423.816,1376.923,1372.13,3166.3,2947.99,2851.91,2198.08,2136.6,2128.05,1385.96,1350.26,1289.59
2020-01-28,0,16.28,15.68,14.46,-0.155,-0.042,-0.234,1.03,1.241,0.922,2.067,2.401,2.066,1024.34,1035.95,984.79,140.21,136.12,132.86,1415.03,1387.869,1376.736,3125.83,2983.78,2850.19,2185.49,2152.37,2133.56,1378.65,1332.13,1306.31
2020-02-04,0,16.05,12.29,13.2,-0.205,-0.093,-0.185,0.949,1.271,0.986,2.001,2.333,2.086,1019.87,1053.39,1004.83,140.27,139.34,134.09,1419.059,1403.923,1379.131,3151.71,3039.35,2890.81,2188.97,2172.6,2139.04,1361.62,1366.34,1332.49
2020-02-11,1,15.18,12.67,13.1,-0.214,-0.026,-0.189,0.967,1.425,1.027,2.005,2.471,2.118,1042.57,1042.02,1023.62,143.58,140.68,136.04,1423.076,1408.79,1380.157,3205.97,3069.66,2925.53,2203.32,2180.4,2139.47,1382.52,1372.28,1350.64
2020-02-18,1,14.83,13.78,12.68,-0.212,-0.06,-0.103,0.929,1.409,1.215,1.94,2.462,2.322,1012.95,1037.6,1031.84,144.0,139.6,136.89,1425.196,1414.563,1377.526,3221.01,3076.49,2943.38,2207.8,2182.77,2137.76,1371.31,1369.56,1339.0
2020-02-25,1,27.85,13.79,12.86,-0.161,-0.062,0.045,0.986,1.374,1.243,1.964,2.449,2.34,987.12,1040.01,1023.25,135.38,140.31,136.27,1415.055,1416.404,1374.754,2990.3,3084.79,2972.22,2188.52,2189.74,2132.75,1347.39,1358.57,1342.46
2020-03-03,1,36.82,12.39,11.54,-0.109,-0.033,-0.019,0.986,1.393,1.167,1.957,2.461,2.276,917.94,1052.83,1029.56,127.54,140.9,137.26,1408.067,1421.202,1377.408,2869.29,3130.4,2993.61,2171.99,2195.73,2137.12,1288.8,1397.27,1353.72
2020-03-10,1,47.3,12.85,15.96,0.336,0.003,0.043,1.325,1.369,1.284,2.215,2.429,2.418,861.13,1048.26,1030.45,112.37,142.16,133.81,1342.909,1423.816,1376.923,2747.86,3166.3,2947.99,2075.44,2198.08,2136.6,1191.8,1385.96,1350.26
2020-03-17,1,75.91,16.28,15.68,1.445,-0.155,-0.042,2.351,1.03,1.241,2.793,2.067,2.401,771.02,1024.34,1035.95,97.61,140.21,136.12,1209.972,1415.03,1387.869,2399.78,3125.83,2983.78,1904.91,2185.49,2152.37,1022.5,1378.65,1332.13
2020-03-24,1,61.67,16.05,12.29,0.481,-0.205,-0.093,1.561,0.949,1.271,2.431,2.001,2.333,807.62,1019.87,1053.39,102.11,140.27,139.34,1123.672,1419.059,1403.923,2328.08,3151.71,3039.35,1761.43,2188.97,2172.6,901.73,1361.62,1366.34
2020-03-31,1,53.54,15.18,12.67,0.331,-0.214,-0.026,1.519,0.967,1.425,2.437,2.005,2.471,848.74,1042.57,1042.02,107.38,143.58,140.68,1202.082,1423.076,1408.79,2459.87,3205.97,3069.66,1905.89,2203.32,2180.4,994.79,1382.52,1372.28
2020-04-07,1,46.7,14.83,13.78,0.551,-0.212,-0.06,1.613,0.929,1.409,2.513,1.94,2.462,852.73,1012.95,1037.6,109.55,144.0,139.6,1201.862,1425.196,1414.563,2529.9,3221.01,3076.49,1898.03,2207.8,2182.77,1021.21,1371.31,1369.56
2020-04-14,1,37.76,27.85,13.79,0.829,-0.161,-0.062,1.781,0.986,1.374,2.6,1.964,2.449,870.55,987.12,1040.01,111.81,135.38,140.31,1264.423,1415.055,1416.404,2711.5,2990.3,3084.79,2014.83,2188.52,2189.74,1050.19,1347.39,1358.57
2020-04-21,1,45.41,36.82,12.39,1.268,-0.109,-0.033,2.153,0.986,1.393,3.005,1.957,2.461,857.59,917.94,1052.83,108.5,127.54,140.9,1243.924,1408.067,1421.202,2608.72,2869.29,3130.4,1980.8,2171.99,2195.73,1051.59,1288.8,1397.27
2020-04-28,1,33.57,47.3,12.85,0.699,0.336,0.003,1.726,1.325,1.369,2.56,2.215,2.429,876.59,861.13,1048.26,114.23,112.37,142.16,1241.75,1342.909,1423.816,2733.53,2747.86,3166.3,1976.58,2075.44,2198.08,1093.44,1191.8,1385.96
2020-05-05,1,33.61,75.91,16.28,0.734,1.445,-0.155,1.864,2.351,1.03,2.688,2.793,2.067,865.26,771.02,1024.34,112.16,97.61,140.21,1254.941,1209.972,1415.03,2741.08,2399.78,3125.83,1994.64,1904.91,2185.49,1077.77,1022.5,1378.65
2020-05-12,1,33.04,61.67,16.05,0.699,0.481,-0.205,1.887,1.561,0.949,2.767,2.431,2.001,892.16,807.62,1019.87,113.76,102.11,140.27,1271.434,1123.672,1419.059,2748.57,2328.08,3151.71,2012.66,1761.43,2188.97,1086.32,901.73,1361.62
2020-05-19,0,30.53,53.54,15.18,0.522,0.331,-0.214,1.632,1.519,0.967,2.596,2.437,2.005,897.38,848.74,1042.57,113.24,107.38,143.58,1279.78,1202.082,1423.076,2799.37,2459.87,3205.97,2017.56,1905.89,2203.32,1052.76,994.79,1382.52
2020-05-26,0,28.01,46.7,14.83,0.438,0.551,-0.212,1.548,1.613,0.929,2.471,2.513,1.94,925.85,852.73,1012.95,116.21,109.55,144.0,1307.064,1201.862,1425.196,2867.61,2529.9,3221.01,2062.38,1898.03,2207.8,1066.62,1021.21,1371.31
2020-06-02,0,26.84,37.76,27.85,0.319,0.829,-0.161,1.498,1.781,0.986,2.449,2.6,1.964,960.41,870.55,987.12,119.69,111.81,135.38,1333.859,1264.423,1415.055,2955.15,2711.5,2990.3,2100.05,2014.83,2188.52,1160.32,1050.19,1347.39
2020-06-09,1,27.57,45.41,36.82,0.233,1.268,-0.109,1.499,2.153,0.986,2.454,3.005,1.957,986.95,857.59,917.94,123.03,108.5,127.54,1370.764,1243.924,1408.067,3070.04,2608.72,2869.29,2144.58,1980.8,2171.99,1172.89,1051.59,1288.8
2020-06-16,1,33.67,33.57,47.3,0.12,0.699,0.336,1.395,1.726,1.325,2.392,2.56,2.215,966.24,876.59,861.13,120.98,114.23,112.37,1364.611,1241.75,1342.909,2998.49,2733.53,2747.86,2140.11,1976.58,2075.44,1160.9,1093.44,1191.8
2020-06-23,0,31.37,33.61,75.91,0.077,0.734,1.445,1.254,1.864,2.351,2.266,2.688,2.793,962.02,865.26,771.02,122.36,112.16,97.61,1365.194,1254.941,1209.972,3008.55,2741.08,2399.78,2132.94,1994.64,1904.91,1219.81,1077.77,1022.5
2020-06-30,0,30.43,33.04,61.67,0.074,0.699,0.481,1.256,1.887,1.561,2.219,2.767,2.431,945.48,892.16,807.62,119.94,113.76,102.11,1348.645,1271.434,1123.672,2980.73,2748.57,2328.08,2099.86,2012.66,1761.43,1195.72,1086.32,901.73
2020-07-07,0,29.43,30.53,53.54,0.063,0.522,0.331,1.202,1.632,1.519,2.162,2.596,2.437,955.83,897.38,848.74,122.68,113.24,107.38,1366.638,1279.78,1202.082,3029.85,2799.37,2459.87,2127.78,2017.56,1905.89,1253.83,1052.76,994.79
2020-07-14,0,29.52,28.01,46.7,0.078,0.438,0.551,1.211,1.548,1.613,2.147,2.471,2.513,952.47,925.85,852.73,122.29,116.21,109.55,1365.682,1307.064,1201.862,3080.0,2867.61,2529.9,2128.19,2062.38,1898.03,1239.23,1066.62,1021.21
2020-07-21,0,24.84,26.84,37.76,-0.025,0.319,0.829,1.092,1.498,1.781,2.038,2.449,2.6,962.17,960.41,870.55,125.22,119.69,111.81,1391.104,1333.859,1264.423,3140.63,2955.15,2711.5,2170.14,2100.05,2014.83,1297.79,1160.32,1050.19
2020-07-28,0,25.44,27.57,45.41,-0.052,0.233,1.268,1.006,1.499,2.153,1.955,2.454,3.005,954.29,986.95,857.59,122.07,123.03,108.5,1402.907,1370.764,1243.924,3100.54,3070.04,2608.72,2182.51,2144.58,1980.8,1320.36,1172.89,1051.59
2020-08-04,0,23.76,33.67,33.57,-0.082,0.12,0.699,0.946,1.395,1.726,1.894,2.392,2.56,946.7,966.24,876.59,120.49,120.98,114.23,1413.093,1364.611,1241.75,3189.37,2998.49,2733.53,2202.84,2140.11,1976.58,1309.58,1160.9,1093.44
2020-08-11,0,24.03,31.37,33.61,-0.084,0.077,0.734,0.941,1.254,1.864,1.885,2.266,2.688,964.79,962.02,865.26,122.88,122.36,112.16,1424.007,1365.194,1254.941,3206.47,3008.55,2741.08,2213.3,2132.94,1994.64,1332.52,1219.81,1077.77
2020-08-18,0,21.51,30.43,33.04,-0.151,0.074,0.699,0.925,1.256,1.887,1.876,2.219,2.767,980.09,945.48,892.16,121.71,119.94,113.76,1421.95,1348.645,1271.434,3271.45,2980.73,2748.57,2200.58,2099.86,2012.66,1342.64,1195.72,1086.32
2020-08-25,1,22.03,29.43,30.53,-0.082,0.063,0.522,1.024,1.202,1.632,1.976,2.162,2.596,988.37,955.83,897.38,122.54,122.68,113.24,1425.662,1366.638,1279.78,3322.61,3029.85,2799.37,2212.33,2127.78,2017.56,1343.31,1253.83,1052.76
2020-09-01,1,26.12,29.52,28.01,-0.118,0.078,0.438,1.034,1.211,1.548,1.989,2.147,2.471,982.46,952.47,925.85,120.9,122.29,116.21,1436.257,1365.682,1307.064,3414.21,3080.0,2867.61,2221.12,2128.19,2062.38,1336.11,1239.23,1066.62
2020-09-08,0,31.46,24.84,26.84,-0.088,-0.025,0.319,1.027,1.092,1.498,2.003,2.038,2.449,983.62,962.17,960.41,120.51,125.22,119.69,1428.176,1391.104,1333.859,3207.54,3140.63,2955.15,2211.57,2170.14,2100.05,1325.93,1297.79,1160.32
2020-09-15,1,25.59,25.44,27.57,-0.16,-0.052,0.233,0.997,1.006,1.499,1.911,1.955,2.454,994.06,954.29,986.95,122.94,122.07,123.03,1430.935,1402.907,1370.764,3286.16,3100.54,3070.04,2213.77,2182.51,2144.58,1366.27,1320.36,1172.89
2020-09-22,1,26.86,23.76,33.67,-0.231,-0.082,0.12,0.864,0.946,1.395,1.785,1.894,2.392,993.97,946.7,966.24,118.48,120.49,120.98,1412.193,1413.093,1364.611,3208.13,3189.37,2998.49,2195.81,2202.84,2140.11,1324.43,1309.58,1160.9
2020-09-29,0,26.27,24.03,31.37,-0.23,-0.084,0.077,0.851,0.941,1.254,1.737,1.885,2.266,1000.47,964.79,962.02,119.75,122.88,122.36,1402.058,1424.007,1365.194,3228.71,3206.47,3008.55,2190.07,2213.3,2132.94,1336.19,1332.52,1219.81
2020-10-06,0,29.48,21.51,30.43,-0.295,-0.151,0.074,0.775,0.925,1.256,1.681,1.876,2.219,994.4,980.09,945.48,121.12,121.71,119.94,1418.865,1421.95,1348.645,3258.03,3271.45,2980.73,2216.26,2200.58,2099.86,1380.54,1342.64,1195.72
2020-10-13,0,26.07,22.03,29.43,-0.35,-0.082,0.063,0.657,1.024,1.202,1.497,1.976,2.162,996.96,988.37,955.83,122.81,122.54,122.68,1427.627,1425.662,1366.638,3407.1,3322.61,3029.85,2231.04,2212.33,2127.78,1403.78,1343.31,1253.83
2020-10-20,1,29.35,26.12,29.52,-0.336,-0.118,0.078,0.727,1.034,1.211,1.599,1.989,2.147,983.79,982.46,952.47,121.05,120.9,122.29,1424.233,1436.257,1365.682,3339.04,3414.21,3080.0,2230.01,2221.12,2128.19,1395.8,1336.11,1239.23
2020-10-27,1,33.35,31.46,24.84,-0.379,-0.088,-0.025,0.699,1.027,1.092,1.585,2.003,2.038,978.92,983.62,962.17,116.86,120.51,125.22,1421.762,1428.176,1391.104,3288.82,3207.54,3140.63,2222.95,2211.57,2170.14,1380.68,1325.93,1297.79
2020-11-03,1,35.55,25.59,25.44,-0.352,-0.16,-0.052,0.733,0.997,1.006,1.573,1.911,1.955,974.61,994.06,954.29,117.98,122.94,122.07,1418.305,1430.935,1402.907,3263.76,3286.16,3100.54,2221.59,2213.77,2182.51,1365.83,1366.27,1320.36
2020-11-10,0,24.8,26.86,23.76,-0.38,-0.231,-0.082,0.761,0.864,0.946,1.63,1.785,1.894,1032.55,993.97,946.7,127.53,118.48,120.49,1455.178,1412.193,1413.093,3427.05,3208.13,3189.37,2274.06,2195.81,2202.84,1441.98,1324.43,1309.58
