VIX,VIX_lag_7,VIX_lag_2,VIX_lag_4,GTITL2YR,GTITL2YR_lag_7,GTITL2YR_lag_2,GTITL2YR_lag_4,GTITL10YR,GTITL10YR_lag_7,GTITL10YR_lag_2,GTITL10YR_lag_4,GTITL30YR,GTITL30YR_lag_7,GTITL30YR_lag_2,GTITL30YR_lag_4,MXJP,MXJP_lag_7,MXJP_lag_2,MXJP_lag_4,MXEU,MXEU_lag_7,MXEU_lag_2,MXEU_lag_4,LP01TREU,LP01TREU_lag_7,LP01TREU_lag_2,LP01TREU_lag_4,LG30TRUU,LG30TRUU_lag_7,LG30TRUU_lag_2,LG30TRUU_lag_4,MXUS,MXUS_lag_7,MXUS_lag_2,MXUS_lag_4,LF98TRUU,LF98TRUU_lag_7,LF98TRUU_lag_2,LF98TRUU_lag_4,MXIN,MXIN_lag_7,MXIN_lag_2,MXIN_lag_4,EONIA,EONIA_lag_7,EONIA_lag_2,EONIA_lag_4
24.55,23.69,18.25,20.01,1.639,1.523,1.644,1.525,4.024,3.968,4.055,4.103,4.864,4.808,4.894,4.825,574.87,560.83,599.34,574.35,86.59,84.81,89.06,88.37,198.364,188.084,198.823,190.373,711.008,692.094,720.6,701.017,1040.81,1037.81,1081.4,1071.7,1064.74,1029.9,1075.25,1050.28,681.06,699.33,710.61,705.57,0.322,0.339,0.347,0.302
21.48,21.49,17.58,19.35,1.815,1.55,1.659,1.51,4.056,4.035,4.063,4.101,4.859,4.858,4.874,4.822,573.4,553.15,596.12,577.0,87.0,85.96,90.39,89.54,198.002,189.019,199.744,193.291,709.883,696.266,718.424,708.543,1050.93,1053.66,1095.0,1081.73,1065.52,1039.56,1074.52,1061.52,658.22,683.96,713.82,718.61,0.326,0.353,0.316,0.41
26.0,19.54,24.55,18.25,1.763,1.45,1.639,1.644,4.053,4.027,4.024,4.055,4.848,4.788,4.864,4.894,552.1,565.45,574.87,599.34,83.05,87.36,86.59,89.06,196.728,190.465,198.364,198.823,701.242,697.702,711.008,720.6,1019.64,1063.74,1040.81,1081.4,1053.32,1046.41,1064.74,1075.25,652.03,678.96,681.06,710.61,0.312,0.343,0.322,0.347
22.25,20.01,21.48,17.58,1.542,1.525,1.815,1.659,4.06,4.103,4.056,4.063,4.884,4.825,4.859,4.874,554.61,574.35,573.4,596.12,84.88,88.37,87.0,90.39,195.128,190.373,198.002,199.744,698.116,701.017,709.883,718.424,1043.29,1071.7,1050.93,1095.0,1047.22,1050.28,1065.52,1074.52,664.87,705.57,658.22,713.82,0.318,0.302,0.326,0.316
21.37,19.35,26.0,24.55,1.48,1.51,1.763,1.639,4.029,4.101,4.053,4.024,4.859,4.822,4.848,4.864,568.85,577.0,552.1,574.87,85.65,89.54,83.05,86.59,197.917,193.291,196.728,198.364,706.668,708.543,701.242,711.008,1042.82,1081.73,1019.64,1040.81,1065.05,1061.52,1053.32,1064.74,664.78,718.61,652.03,681.06,0.33,0.41,0.312,0.322
19.06,18.25,22.25,21.48,1.378,1.644,1.542,1.815,3.969,4.055,4.06,4.056,4.88,4.894,4.884,4.859,565.3,599.34,554.61,573.4,87.04,89.06,84.88,87.0,198.791,198.823,195.128,198.002,712.913,720.6,698.116,709.883,1065.61,1081.4,1043.29,1050.93,1073.69,1075.25,1047.22,1065.52,684.55,710.61,664.87,658.22,0.319,0.347,0.318,0.326
17.92,17.58,21.37,26.0,1.374,1.659,1.48,1.763,3.935,4.063,4.029,4.053,4.93,4.874,4.859,4.848,579.41,596.12,568.85,552.1,89.15,90.39,85.65,83.05,202.069,199.744,197.917,196.728,721.898,718.424,706.668,701.242,1086.33,1095.0,1042.82,1019.64,1086.28,1074.52,1065.05,1053.32,697.63,713.82,664.78,652.03,0.316,0.316,0.33,0.312
17.69,24.55,19.06,22.25,1.394,1.639,1.378,1.542,3.934,4.024,3.969,4.06,4.867,4.864,4.88,4.884,587.71,574.87,565.3,554.61,89.92,86.59,87.04,84.88,203.96,198.364,198.791,195.128,727.783,711.008,712.913,698.116,1104.55,1040.81,1065.61,1043.29,1090.94,1064.74,1073.69,1047.22,710.67,681.06,684.55,664.87,0.337,0.322,0.319,0.318
16.35,21.48,17.92,21.37,1.344,1.815,1.374,1.48,3.91,4.056,3.935,4.029,4.863,4.859,4.93,4.859,593.8,573.4,579.41,568.85,90.88,87.0,89.15,85.65,205.656,198.002,202.069,197.917,729.884,709.883,721.898,706.668,1117.88,1050.93,1086.33,1042.82,1096.24,1065.52,1086.28,1065.05,712.62,658.22,697.63,664.78,0.338,0.326,0.316,0.33
17.13,26.0,17.69,19.06,1.35,1.763,1.394,1.378,3.897,4.053,3.934,3.969,4.84,4.848,4.867,4.88,613.79,552.1,587.71,565.3,91.53,83.05,89.92,87.04,208.136,196.728,203.96,198.791,732.664,701.242,727.783,712.913,1116.87,1019.64,1104.55,1065.61,1101.41,1053.32,1090.94,1073.69,716.04,652.03,710.67,684.55,0.334,0.312,0.337,0.319
16.23,22.25,16.35,17.92,1.386,1.542,1.344,1.374,4.013,4.06,3.91,3.935,4.818,4.884,4.863,4.93,620.94,554.61,593.8,579.41,93.37,84.88,90.88,89.15,209.572,195.128,205.656,202.069,735.271,698.116,729.884,721.898,1132.75,1043.29,1117.88,1086.33,1104.81,1047.22,1096.24,1086.28,731.28,664.87,712.62,697.63,0.325,0.318,0.338,0.316
16.2,21.37,17.13,17.69,1.348,1.48,1.35,1.394,3.98,4.029,3.897,3.934,4.813,4.859,4.84,4.867,617.79,568.85,613.79,587.71,93.18,85.65,91.53,89.92,211.296,197.917,208.136,203.96,742.637,706.668,732.664,727.783,1140.1,1042.82,1116.87,1104.55,1112.98,1065.05,1101.41,1090.94,726.87,664.78,716.04,710.67,0.325,0.33,0.334,0.337
15.73,19.06,16.23,16.35,1.304,1.378,1.386,1.344,3.962,3.969,4.013,3.91,4.815,4.88,4.818,4.863,607.12,565.3,620.94,593.8,93.57,87.04,93.37,90.88,213.482,198.791,209.572,205.656,747.877,712.913,735.271,729.884,1149.8,1065.61,1132.75,1117.88,1120.62,1073.69,1104.81,1096.24,713.0,684.55,731.28,712.62,0.334,0.319,0.325,0.338
22.81,17.92,16.2,17.13,1.772,1.374,1.348,1.35,4.048,3.935,3.98,3.897,4.869,4.93,4.813,4.84,622.22,579.41,617.79,613.79,90.69,89.15,93.18,91.53,213.712,202.069,211.296,208.136,749.682,721.898,742.637,732.664,1127.62,1086.33,1140.1,1116.87,1126.76,1086.28,1112.98,1101.41,722.55,697.63,726.87,716.04,0.338,0.316,0.325,0.334
23.84,17.69,15.73,16.23,1.882,1.394,1.304,1.386,4.007,3.934,3.962,4.013,4.872,4.867,4.815,4.818,615.79,587.71,607.12,620.94,87.73,89.92,93.57,93.37,213.167,203.96,213.482,209.572,745.972,727.783,747.877,735.271,1117.0,1104.55,1149.8,1132.75,1125.67,1090.94,1120.62,1104.81,700.55,710.67,713.0,731.28,0.337,0.337,0.334,0.325
28.32,16.35,22.81,16.2,1.588,1.344,1.772,1.348,3.953,3.91,4.048,3.98,4.93,4.863,4.869,4.813,580.53,593.8,622.22,617.79,87.72,90.88,90.69,93.18,208.637,205.656,213.712,211.296,727.288,729.884,749.682,742.637,1098.84,1117.88,1127.62,1140.1,1101.92,1096.24,1126.76,1112.98,698.2,712.62,722.55,726.87,0.321,0.338,0.338,0.325
33.55,17.13,23.84,15.73,1.573,1.35,1.882,1.304,3.898,3.897,4.007,3.962,4.88,4.84,4.872,4.815,569.84,613.79,615.79,607.12,87.16,91.53,87.73,93.57,208.513,208.136,213.167,213.482,726.153,732.664,745.972,747.877,1065.95,1116.87,1117.0,1149.8,1103.26,1101.41,1125.67,1120.62,687.39,716.04,700.55,713.0,0.339,0.334,0.337,0.334
34.61,16.23,28.32,22.81,1.858,1.386,1.588,1.772,3.958,4.013,3.953,4.048,4.912,4.818,4.93,4.869,535.29,620.94,580.53,622.22,80.61,93.37,87.72,90.69,201.168,209.572,208.637,213.712,705.358,735.271,727.288,749.682,1021.27,1132.75,1098.84,1127.62,1074.2,1104.81,1101.92,1126.76,650.1,731.28,698.2,722.55,0.303,0.325,0.321,0.338
35.54,16.2,33.55,23.84,2.04,1.348,1.573,1.882,4.173,3.98,3.898,4.007,5.056,4.813,4.88,4.872,547.91,617.79,569.84,615.79,85.16,93.18,87.16,87.73,204.289,211.296,208.513,213.167,712.773,742.637,726.153,745.972,1018.23,1140.1,1065.95,1117.0,1084.56,1112.98,1103.26,1125.67,673.78,726.87,687.39,700.55,0.338,0.325,0.339,0.337
33.7,15.73,34.61,28.32,2.221,1.304,1.858,1.588,4.293,3.962,3.958,3.953,5.325,4.815,4.912,4.93,533.8,607.12,535.29,580.53,83.33,93.57,80.61,87.72,203.2,213.482,201.168,208.637,707.143,747.877,705.358,727.288,1009.62,1149.8,1021.27,1098.84,1081.33,1120.62,1074.2,1101.92,674.06,713.0,650.1,698.2,0.322,0.334,0.303,0.321
25.87,22.81,35.54,33.55,1.825,1.772,2.04,1.573,4.041,4.048,4.173,3.898,5.077,4.869,5.056,4.88,546.46,622.22,547.91,569.84,88.16,90.69,85.16,87.16,204.098,213.712,204.289,208.513,714.334,749.682,712.773,726.153,1061.38,1127.62,1018.23,1065.95,1086.11,1126.76,1084.56,1103.26,705.97,722.55,673.78,687.39,0.326,0.338,0.338,0.339
27.05,23.84,33.7,34.61,1.864,1.882,2.221,1.858,4.018,4.007,4.293,3.958,5.019,4.872,5.325,4.912,555.34,615.79,533.8,535.29,89.1,87.73,83.33,80.61,207.833,213.167,203.2,201.168,726.961,745.972,707.143,705.358,1041.9,1117.0,1009.62,1021.27,1106.03,1125.67,1081.33,1074.2,718.62,700.55,674.06,650.1,0.368,0.337,0.322,0.303
34.13,28.32,25.87,35.54,2.124,1.588,1.825,2.04,4.13,3.953,4.041,4.173,5.09,4.93,5.077,5.056,528.58,580.53,546.46,547.91,84.57,87.72,88.16,85.16,207.271,208.637,204.098,204.289,723.142,727.288,714.334,712.773,989.66,1098.84,1061.38,1018.23,1100.45,1101.92,1086.11,1084.56,711.26,698.2,705.97,673.78,0.321,0.321,0.326,0.338
29.65,33.55,27.05,33.7,1.937,1.573,1.864,2.221,4.065,3.898,4.018,4.293,4.999,4.88,5.019,5.325,525.26,569.84,555.34,533.8,84.13,87.16,89.1,83.33,206.82,208.513,207.833,203.2,727.802,726.153,726.961,707.143,977.57,1065.95,1041.9,1009.62,1102.41,1103.26,1106.03,1081.33,713.68,687.39,718.62,674.06,0.437,0.339,0.368,0.322
24.56,34.61,34.13,25.87,1.829,1.858,2.124,1.825,4.064,3.958,4.13,4.041,5.063,4.912,5.09,5.077,531.27,535.29,528.58,546.46,88.74,80.61,84.57,88.16,208.719,201.168,207.271,204.098,737.729,705.358,723.142,714.334,1041.52,1021.27,989.66,1061.38,1117.41,1074.2,1100.45,1086.11,727.28,650.1,711.26,705.97,0.394,0.303,0.321,0.326
23.93,35.54,29.65,27.05,1.723,2.04,1.937,1.864,4.001,4.173,4.065,4.018,5.017,5.056,4.999,5.019,517.13,547.91,525.26,555.34,85.46,85.16,84.13,89.1,209.798,204.289,206.82,207.833,744.115,712.773,727.802,726.961,1030.64,1018.23,977.57,1041.9,1123.48,1084.56,1102.41,1106.03,723.13,673.78,713.68,718.62,0.556,0.338,0.437,0.368
23.19,33.7,24.56,34.13,1.73,2.221,1.829,2.124,3.974,4.293,4.064,4.13,4.939,5.325,5.063,5.09,525.78,533.8,531.27,528.58,89.48,83.33,88.74,84.57,213.639,203.2,208.719,207.271,755.565,707.143,737.729,723.142,1058.91,1009.62,1041.52,989.66,1136.92,1081.33,1117.41,1100.45,730.69,674.06,727.28,711.26,0.5,0.322,0.394,0.321
22.63,25.87,23.93,29.65,1.642,1.825,1.723,1.937,3.873,4.041,4.001,4.065,4.87,5.077,5.017,4.999,535.76,546.46,517.13,525.26,90.87,88.16,85.46,84.13,216.504,204.098,209.798,206.82,763.023,714.334,744.115,727.802,1064.88,1061.38,1030.64,977.57,1142.34,1086.11,1123.48,1102.41,730.67,705.97,723.13,713.68,0.423,0.326,0.556,0.437
22.37,27.05,23.19,24.56,1.665,1.864,1.73,1.829,3.854,4.018,3.974,4.064,4.844,5.019,4.939,5.063,532.65,555.34,525.78,531.27,90.13,89.1,89.48,88.74,217.44,207.833,213.639,208.719,765.248,726.961,755.565,737.729,1065.81,1041.9,1058.91,1041.52,1145.15,1106.03,1136.92,1117.41,733.89,718.62,730.69,727.28,0.349,0.368,0.5,0.394
24.33,34.13,22.63,23.93,1.635,2.124,1.642,1.723,3.825,4.13,3.873,4.001,4.78,5.09,4.87,5.017,515.01,528.58,535.76,517.13,89.67,84.57,90.87,85.46,217.345,207.271,216.504,209.798,760.397,723.142,763.023,744.115,1039.32,989.66,1064.88,1030.64,1138.89,1100.45,1142.34,1123.48,724.99,711.26,730.67,723.13,0.449,0.321,0.423,0.556
27.46,29.65,22.37,23.19,1.639,1.937,1.665,1.73,3.752,4.065,3.854,3.974,4.635,4.999,4.844,4.939,509.84,525.26,532.65,525.78,86.53,84.13,90.13,89.48,219.103,206.82,217.44,213.639,761.58,727.802,765.248,755.565,1000.89,977.57,1065.81,1058.91,1139.46,1102.41,1145.15,1136.92,737.38,713.68,733.89,730.69,0.428,0.437,0.349,0.5
26.05,24.56,24.33,22.63,1.749,1.829,1.635,1.642,3.826,4.064,3.825,3.873,4.649,5.063,4.78,4.87,500.77,531.27,515.01,535.76,87.19,88.74,89.67,90.87,218.138,208.719,217.345,216.504,759.8,737.729,760.397,763.023,998.28,1041.52,1039.32,1064.88,1139.06,1117.41,1138.89,1142.34,720.47,727.28,724.99,730.67,0.39,0.394,0.449,0.423
23.8,23.93,27.46,22.37,1.779,1.723,1.639,1.665,3.797,4.001,3.752,3.854,4.729,5.017,4.635,4.844,520.1,517.13,509.84,532.65,90.11,85.46,86.53,90.13,220.04,209.798,219.103,217.44,765.345,744.115,761.58,765.248,1038.88,1030.64,1000.89,1065.81,1147.45,1123.48,1139.46,1145.15,748.99,723.13,737.38,733.89,0.36,0.556,0.428,0.349
21.56,23.19,26.05,24.33,1.76,1.73,1.749,1.635,3.871,3.974,3.826,3.825,4.8,4.939,4.649,4.78,520.32,525.78,500.77,515.01,92.38,89.48,87.19,89.67,222.795,213.639,218.138,217.345,773.869,755.565,759.8,760.397,1066.82,1058.91,998.28,1039.32,1159.8,1136.92,1139.06,1138.89,772.81,730.69,720.47,724.99,0.415,0.5,0.39,0.449
22.35,22.63,23.8,27.46,1.815,1.642,1.779,1.639,3.934,3.873,3.797,3.752,4.871,4.87,4.729,4.635,530.45,535.76,520.1,509.84,91.88,90.87,90.11,86.53,223.985,216.504,220.04,219.103,780.74,763.023,765.345,761.58,1084.86,1064.88,1038.88,1000.89,1167.92,1142.34,1147.45,1139.46,800.53,730.67,748.99,737.38,0.448,0.423,0.36,0.428
22.6,22.37,21.56,26.05,1.871,1.665,1.76,1.749,3.937,3.854,3.871,3.826,4.837,4.844,4.8,4.649,525.71,532.65,520.32,500.77,90.94,90.13,92.38,87.19,223.488,217.44,222.795,218.138,786.964,765.248,773.869,759.8,1093.15,1065.81,1066.82,998.28,1170.39,1145.15,1159.8,1139.06,799.6,733.89,772.81,720.47,0.434,0.349,0.415,0.39
21.76,24.33,22.35,23.8,1.809,1.635,1.815,1.779,3.821,3.825,3.934,3.797,4.758,4.78,4.871,4.729,520.24,515.01,530.45,520.1,90.52,89.67,91.88,90.11,224.739,217.345,223.985,220.04,796.966,760.397,780.74,765.345,1105.72,1039.32,1084.86,1038.88,1181.36,1138.89,1167.92,1147.45,818.46,724.99,800.53,748.99,0.721,0.449,0.448,0.36
18.93,27.46,22.6,21.56,1.663,1.639,1.871,1.76,3.73,3.752,3.937,3.871,4.698,4.635,4.837,4.8,516.41,509.84,525.71,520.32,90.95,86.53,90.94,92.38,227.064,219.103,223.488,222.795,804.405,761.58,786.964,773.869,1114.38,1000.89,1093.15,1066.82,1190.55,1139.46,1170.39,1159.8,812.58,737.38,799.6,772.81,0.396,0.428,0.434,0.415
20.63,26.05,21.76,22.35,1.719,1.749,1.809,1.815,3.795,3.826,3.821,3.934,4.708,4.649,4.758,4.871,522.92,500.77,520.24,530.45,91.91,87.19,90.52,91.88,227.237,218.138,224.739,223.985,805.933,759.8,796.966,780.74,1110.4,998.28,1105.72,1084.86,1193.9,1139.06,1181.36,1167.92,805.37,720.47,818.46,800.53,0.745,0.39,0.721,0.448
20.22,23.8,18.93,22.6,1.807,1.779,1.663,1.871,3.823,3.797,3.73,3.937,4.691,4.729,4.698,4.837,512.81,520.1,516.41,525.71,92.46,90.11,90.95,90.94,228.002,220.04,227.064,223.488,810.364,765.345,804.405,786.964,1130.12,1038.88,1114.38,1093.15,1200.67,1147.45,1190.55,1170.39,810.9,748.99,812.58,799.6,0.849,0.36,0.396,0.434
21.57,21.56,20.63,21.76,2.094,1.76,1.719,1.809,3.962,3.871,3.795,3.821,4.793,4.8,4.708,4.758,504.07,520.32,522.92,520.24,92.73,92.38,91.91,90.52,228.069,222.795,227.237,224.739,815.08,773.869,805.933,796.966,1138.8,1066.82,1110.4,1105.72,1205.3,1159.8,1193.9,1181.36,814.71,772.81,805.37,818.46,0.724,0.415,0.745,0.721
19.08,22.35,20.22,18.93,2.244,1.815,1.807,1.663,4.033,3.934,3.823,3.73,4.912,4.871,4.691,4.698,527.47,530.45,512.81,516.41,94.78,91.88,92.46,90.95,227.264,223.985,228.002,227.064,820.18,780.74,810.364,804.405,1157.79,1084.86,1130.12,1114.38,1216.56,1167.92,1200.67,1190.55,839.2,800.53,810.9,812.58,0.365,0.448,0.849,0.396
22.58,22.6,21.57,20.63,2.328,1.871,2.094,1.719,4.224,3.937,3.962,3.795,5.093,4.837,4.793,4.708,532.56,525.71,504.07,522.92,92.23,90.94,92.73,91.91,225.467,223.488,228.069,227.237,805.43,786.964,815.08,805.933,1124.51,1093.15,1138.8,1110.4,1199.63,1170.39,1205.3,1193.9,796.19,799.6,814.71,805.37,0.791,0.434,0.724,0.745
20.63,21.76,19.08,20.22,2.411,1.809,2.244,1.807,4.266,3.821,4.033,3.823,5.055,4.758,4.912,4.691,549.73,520.24,527.47,512.81,91.35,90.52,94.78,92.46,223.291,224.739,227.264,228.002,800.477,796.966,820.18,810.364,1127.77,1105.72,1157.79,1130.12,1195.15,1181.36,1216.56,1200.67,786.67,818.46,839.2,810.9,0.545,0.721,0.365,0.849
23.54,18.93,22.58,21.57,2.982,1.663,2.328,2.094,4.667,3.73,4.224,3.962,5.386,4.698,5.093,4.793,540.09,516.41,532.56,504.07,90.73,90.95,92.23,92.73,218.855,227.064,225.467,228.069,790.224,804.405,805.43,815.08,1127.5,1114.38,1124.51,1138.8,1189.62,1190.55,1199.63,1205.3,774.12,812.58,796.19,814.71,0.446,0.396,0.791,0.724
17.99,20.63,20.63,19.08,2.399,1.719,2.411,2.244,4.519,3.795,4.266,4.033,5.317,4.708,5.055,4.912,550.66,522.92,549.73,527.47,94.81,91.91,91.35,94.78,221.614,227.237,223.291,227.264,801.515,805.933,800.477,820.18,1168.81,1110.4,1127.77,1157.79,1201.46,1193.9,1195.15,1216.56,790.28,805.37,786.67,839.2,0.414,0.745,0.545,0.365
17.61,20.22,23.54,22.58,2.549,1.807,2.982,2.328,4.616,3.823,4.667,4.224,5.352,4.691,5.386,5.093,564.41,512.81,540.09,532.56,96.12,92.46,90.73,92.23,220.999,228.002,218.855,225.467,800.889,810.364,790.224,805.43,1185.09,1130.12,1127.5,1124.51,1201.57,1200.67,1189.62,1199.63,785.34,810.9,774.12,796.19,0.627,0.849,0.446,0.791
16.49,21.57,17.99,20.63,2.627,2.094,2.399,2.411,4.657,3.962,4.519,4.266,5.411,4.793,5.317,5.055,567.06,504.07,550.66,549.73,97.26,92.73,94.81,91.35,221.479,228.069,221.614,223.291,798.851,815.08,801.515,800.477,1197.99,1138.8,1168.81,1127.77,1203.57,1205.3,1201.46,1195.15,793.9,814.71,790.28,786.67,0.432,0.724,0.414,0.545
17.52,19.08,17.61,23.54,2.659,2.244,2.549,2.982,4.752,4.033,4.616,4.667,5.385,4.912,5.352,5.386,565.37,527.47,564.41,540.09,96.79,94.78,96.12,90.73,221.876,227.264,220.999,218.855,800.866,820.18,800.889,790.224,1201.31,1157.79,1185.09,1127.5,1207.55,1216.56,1201.57,1189.62,792.18,839.2,785.34,774.12,0.396,0.365,0.627,0.446
17.38,22.58,16.49,17.99,2.655,2.328,2.627,2.399,4.63,4.224,4.657,4.519,5.34,5.093,5.411,5.317,570.43,532.56,567.06,550.66,96.98,92.23,97.26,94.81,223.455,225.467,221.479,221.614,810.315,805.43,798.851,801.515,1212.59,1124.51,1197.99,1168.81,1218.41,1199.63,1203.57,1201.46,813.31,796.19,793.9,790.28,0.817,0.791,0.432,0.414
16.89,20.63,17.52,17.61,2.681,2.411,2.659,2.549,4.798,4.266,4.752,4.616,5.541,5.055,5.385,5.352,579.52,549.73,565.37,564.41,97.57,91.35,96.79,96.12,224.893,223.291,221.876,220.999,808.525,800.477,800.866,800.889,1217.42,1127.77,1201.31,1185.09,1223.24,1195.15,1207.55,1201.57,758.83,786.67,792.18,785.34,0.38,0.545,0.396,0.627
15.87,23.54,17.38,16.49,2.584,2.982,2.655,2.627,4.771,4.667,4.63,4.657,5.454,5.386,5.34,5.411,582.07,540.09,570.43,567.06,99.19,90.73,96.98,97.26,227.352,218.855,223.455,221.479,817.984,790.224,810.315,798.851,1237.22,1127.5,1212.59,1197.99,1229.37,1189.62,1218.41,1203.57,756.18,774.12,813.31,793.9,0.361,0.446,0.817,0.432
17.59,17.99,16.89,17.52,2.587,2.399,2.681,2.659,4.728,4.519,4.798,4.752,5.434,5.317,5.541,5.385,580.83,550.66,579.52,565.37,96.94,94.81,97.57,96.79,227.642,221.614,224.893,221.876,822.506,801.515,808.525,800.866,1232.92,1168.81,1217.42,1201.31,1234.29,1201.46,1223.24,1207.55,751.67,790.28,758.83,792.18,0.824,0.414,0.38,0.396
17.63,17.61,15.87,17.38,2.43,2.549,2.584,2.655,4.634,4.616,4.771,4.63,5.414,5.352,5.454,5.34,570.83,564.41,582.07,570.43,98.39,96.12,99.19,96.98,228.535,220.999,227.352,223.455,825.184,800.889,817.984,810.315,1248.97,1185.09,1237.22,1212.59,1239.52,1201.57,1229.37,1218.41,712.73,785.34,756.18,813.31,1.04,0.627,0.361,0.817
15.81,16.49,17.59,16.89,2.46,2.627,2.587,2.681,4.746,4.657,4.728,4.798,5.52,5.411,5.434,5.541,589.79,567.06,580.83,579.52,99.85,97.26,96.94,97.57,230.099,221.479,227.642,224.893,829.113,798.851,822.506,808.525,1264.89,1197.99,1232.92,1217.42,1248.28,1203.57,1234.29,1223.24,698.95,793.9,751.67,758.83,0.365,0.432,0.824,0.38
16.37,17.52,17.63,15.87,2.479,2.659,2.43,2.584,4.792,4.752,4.634,4.771,5.523,5.385,5.414,5.454,601.77,565.37,570.83,582.07,100.15,96.79,98.39,99.19,230.827,221.876,228.535,227.352,827.139,800.866,825.184,817.984,1268.43,1201.31,1248.97,1237.22,1249.41,1207.55,1239.52,1229.37,719.3,792.18,712.73,756.18,0.924,0.396,1.04,0.361
20.8,17.38,15.81,17.59,2.459,2.655,2.46,2.587,4.803,4.63,4.746,4.728,5.515,5.34,5.52,5.434,598.25,570.43,589.79,580.83,98.83,96.98,99.85,96.94,231.991,223.455,230.099,227.642,832.208,810.315,829.113,822.506,1256.21,1212.59,1264.89,1232.92,1254.33,1218.41,1248.28,1234.29,719.58,813.31,698.95,751.67,0.504,0.817,0.365,0.824
21.01,16.89,16.37,17.63,2.478,2.681,2.479,2.43,4.811,4.798,4.792,4.634,5.564,5.541,5.523,5.414,602.4,579.52,601.77,570.83,98.53,97.57,100.15,98.39,232.699,224.893,230.827,228.535,835.063,808.525,827.139,825.184,1247.02,1217.42,1268.43,1248.97,1256.0,1223.24,1249.41,1239.52,725.35,758.83,719.3,712.73,0.628,0.38,0.924,1.04
19.82,15.87,20.8,15.81,2.673,2.584,2.459,2.46,4.952,4.771,4.803,4.746,5.704,5.454,5.515,5.52,586.95,582.07,598.25,589.79,97.51,99.19,98.83,99.85,232.243,227.352,231.991,230.099,836.982,817.984,832.208,829.113,1261.54,1237.22,1256.21,1264.89,1256.86,1229.37,1254.33,1248.28,726.68,756.18,719.58,698.95,0.381,0.361,0.504,0.365
24.32,17.59,21.01,16.37,2.32,2.587,2.478,2.479,4.699,4.728,4.811,4.792,5.493,5.434,5.564,5.523,482.48,580.83,602.4,601.77,92.12,96.94,98.53,100.15,229.935,227.642,232.699,230.827,832.301,822.506,835.063,827.139,1223.51,1232.92,1247.02,1268.43,1247.57,1234.29,1256.0,1249.41,718.42,751.67,725.35,719.3,0.747,0.824,0.628,0.924
20.21,17.63,19.82,20.8,2.359,2.43,2.673,2.459,4.763,4.634,4.952,4.803,5.613,5.414,5.704,5.515,542.26,570.83,586.95,598.25,94.01,98.39,97.51,98.83,230.321,228.535,232.243,231.991,839.148,825.184,836.982,832.208,1234.78,1248.97,1261.54,1256.21,1255.5,1239.52,1256.86,1254.33,712.45,712.73,726.68,719.58,0.71,1.04,0.381,0.504
18.16,15.81,24.32,21.01,2.468,2.46,2.32,2.478,4.786,4.746,4.699,4.811,5.616,5.52,5.493,5.564,529.28,589.79,482.48,602.4,95.67,99.85,92.12,98.53,230.808,230.099,229.935,232.699,839.287,829.113,832.301,835.063,1259.73,1264.89,1223.51,1247.02,1256.7,1248.28,1247.57,1256.0,752.6,698.95,718.42,725.35,0.635,0.365,0.747,0.628
17.25,16.37,20.21,19.82,2.407,2.479,2.359,2.673,4.755,4.792,4.763,4.952,5.595,5.523,5.613,5.704,528.56,601.77,542.26,586.95,97.18,100.15,94.01,97.51,232.494,230.827,230.321,232.243,845.99,827.139,839.148,836.982,1273.69,1268.43,1234.78,1261.54,1263.58,1249.41,1255.5,1256.86,779.15,719.3,712.45,726.68,0.588,0.924,0.71,0.381
17.09,20.8,18.16,24.32,2.799,2.459,2.468,2.32,4.657,4.803,4.786,4.699,5.485,5.515,5.616,5.493,523.53,598.25,529.28,482.48,95.55,98.83,95.67,92.12,233.122,231.991,230.808,229.935,851.565,832.208,839.287,832.301,1255.76,1256.21,1259.73,1223.51,1267.94,1254.33,1256.7,1247.57,761.64,719.58,752.6,718.42,0.54,0.504,0.635,0.747
15.83,21.01,17.25,20.21,3.01,2.478,2.407,2.359,4.748,4.811,4.755,4.763,5.585,5.564,5.595,5.613,515.36,602.4,528.56,542.26,94.85,98.53,97.18,94.01,233.16,232.699,232.494,230.321,850.213,835.063,845.99,839.148,1254.86,1247.02,1273.69,1234.78,1269.29,1256.0,1263.58,1255.5,752.02,725.35,779.15,712.45,1.14,0.628,0.588,0.71
15.62,19.82,17.09,18.16,3.116,2.673,2.799,2.468,4.802,4.952,4.657,4.786,5.641,5.704,5.485,5.616,519.56,586.95,523.53,529.28,97.21,97.51,95.55,95.67,233.528,232.243,233.122,230.808,856.372,836.982,851.565,839.287,1288.12,1261.54,1255.76,1259.73,1274.3,1256.86,1267.94,1256.7,766.67,726.68,761.64,752.6,1.434,0.381,0.54,0.635
16.7,24.32,15.83,17.25,2.985,2.32,3.01,2.407,4.691,4.699,4.748,4.755,5.554,5.493,5.585,5.595,540.05,482.48,515.36,528.56,97.61,92.12,94.85,97.18,233.922,229.935,233.16,232.494,862.336,832.301,850.213,845.99,1296.91,1223.51,1254.86,1273.69,1279.75,1247.57,1269.29,1263.58,729.03,718.42,752.02,779.15,1.42,0.747,1.14,0.588
